hhid,def_kcal_ae_hh,micro_req_count,micro_rec_count,micro_req_count_pct,micro_rec_count_pct
2081114487,1,1,0,0.0833333333333,0.0
2081114488,1,3,1,0.25,0.0833333333333
2081114489,0,5,3,0.416666666667,0.25
2081114491,0,9,7,0.75,0.583333333333
2081114492,1,7,4,0.583333333333,0.333333333333
2082215300,0,4,2,0.333333333333,0.166666666667
2082215301,1,1,0,0.0833333333333,0.0
2082215302,1,3,2,0.25,0.166666666667
2082215303,1,5,3,0.416666666667,0.25
2082215304,1,1,1,0.0833333333333,0.0833333333333
2082215305,1,1,0,0.0833333333333,0.0
2082215306,0,7,7,0.583333333333,0.583333333333
2082215307,1,6,5,0.5,0.416666666667
2082215308,1,2,1,0.166666666667,0.0833333333333
2082215309,0,10,10,0.833333333333,0.833333333333
2082215310,1,5,5,0.416666666667,0.416666666667
2082215312,1,0,0,0.0,0.0
2082215313,1,2,1,0.166666666667,0.0833333333333
2082215314,1,3,3,0.25,0.25
2082215315,1,5,5,0.416666666667,0.416666666667
2082215316,1,5,3,0.416666666667,0.25
2082215317,1,6,5,0.5,0.416666666667
2082215318,1,0,0,0.0,0.0
2082215400,1,2,1,0.166666666667,0.0833333333333
2082215401,1,0,0,0.0,0.0
2082215402,1,3,3,0.25,0.25
2082216300,1,6,5,0.5,0.416666666667
2082216302,1,2,1,0.166666666667,0.0833333333333
2082216305,1,0,0,0.0,0.0
2082216306,0,3,2,0.25,0.166666666667
2082216307,1,0,0,0.0,0.0
2082216308,1,7,4,0.583333333333,0.333333333333
2082216309,1,0,0,0.0,0.0
2082216310,1,4,4,0.333333333333,0.333333333333
2082216311,1,3,3,0.25,0.25
2082216312,1,8,6,0.666666666667,0.5
2082216313,1,0,0,0.0,0.0
2082216314,1,1,0,0.0833333333333,0.0
2082216315,1,5,2,0.416666666667,0.166666666667
2082216316,1,8,5,0.666666666667,0.416666666667
2082216317,1,9,6,0.75,0.5
2082216403,1,3,1,0.25,0.0833333333333
2082216404,1,0,0,0.0,0.0
2082216405,1,5,4,0.416666666667,0.333333333333
2082216406,1,0,0,0.0,0.0
2082216407,0,3,2,0.25,0.166666666667
2082216409,1,1,0,0.0833333333333,0.0
2082216410,0,7,5,0.583333333333,0.416666666667
2082216411,1,7,5,0.583333333333,0.416666666667
2082216413,1,2,1,0.166666666667,0.0833333333333
2082216416,0,4,3,0.333333333333,0.25
2082216418,1,0,0,0.0,0.0
2082216419,0,10,9,0.833333333333,0.75
2082216420,0,6,3,0.5,0.25
2082216421,0,5,3,0.416666666667,0.25
2082216422,1,4,1,0.333333333333,0.0833333333333
2082216423,1,1,0,0.0833333333333,0.0
2082216424,1,0,0,0.0,0.0
2082216425,1,1,1,0.0833333333333,0.0833333333333
2082216426,1,10,9,0.833333333333,0.75
2082216427,1,0,0,0.0,0.0
2082216428,0,6,4,0.5,0.333333333333
2082216429,1,3,2,0.25,0.166666666667
2082217305,0,3,2,0.25,0.166666666667
2082217307,1,0,0,0.0,0.0
2082217308,0,11,9,0.916666666667,0.75
2082217309,1,2,1,0.166666666667,0.0833333333333
2082217310,1,4,3,0.333333333333,0.25
2082217311,0,8,7,0.666666666667,0.583333333333
2082217315,0,5,5,0.416666666667,0.416666666667
2082217317,1,7,7,0.583333333333,0.583333333333
2082217318,1,3,3,0.25,0.25
2082217319,1,0,0,0.0,0.0
2082217320,1,3,1,0.25,0.0833333333333
2082217321,1,4,3,0.333333333333,0.25
2082217428,0,5,4,0.416666666667,0.333333333333
2082217429,0,9,7,0.75,0.583333333333
2082217430,1,3,3,0.25,0.25
2082217431,1,5,3,0.416666666667,0.25
2082217432,1,6,5,0.5,0.416666666667
2082217433,1,3,1,0.25,0.0833333333333
2082217434,1,2,1,0.166666666667,0.0833333333333
2082217435,1,6,6,0.5,0.5
2082217436,1,0,0,0.0,0.0
2082217437,1,1,1,0.0833333333333,0.0833333333333
2082217438,1,1,0,0.0833333333333,0.0
2082217439,1,11,9,0.916666666667,0.75
2082217440,1,0,0,0.0,0.0
2082217441,1,1,0,0.0833333333333,0.0
2082217442,0,11,9,0.916666666667,0.75
2082217443,0,11,10,0.916666666667,0.833333333333
2082217444,1,0,0,0.0,0.0
2082217445,1,2,2,0.166666666667,0.166666666667
2082217446,0,5,5,0.416666666667,0.416666666667
2082217447,1,0,0,0.0,0.0
2082217448,1,1,1,0.0833333333333,0.0833333333333
2082217449,1,5,4,0.416666666667,0.333333333333
2082217450,1,1,1,0.0833333333333,0.0833333333333
2082217451,1,0,0,0.0,0.0
2082217452,1,4,1,0.333333333333,0.0833333333333
2082217453,1,1,1,0.0833333333333,0.0833333333333
2082217454,1,4,1,0.333333333333,0.0833333333333
2082217456,0,8,7,0.666666666667,0.583333333333
2082217457,1,3,2,0.25,0.166666666667
2082217458,1,4,3,0.333333333333,0.25
2082217459,1,3,3,0.25,0.25
2082218300,1,0,0,0.0,0.0
2082218301,1,1,1,0.0833333333333,0.0833333333333
2082218302,1,4,3,0.333333333333,0.25
2082218303,1,2,1,0.166666666667,0.0833333333333
2082218304,1,4,2,0.333333333333,0.166666666667
2082218306,0,4,2,0.333333333333,0.166666666667
2082218308,0,7,4,0.583333333333,0.333333333333
2082218309,1,0,0,0.0,0.0
2082218310,1,4,1,0.333333333333,0.0833333333333
2082218311,1,1,1,0.0833333333333,0.0833333333333
2082218312,1,6,6,0.5,0.5
2082218313,1,8,7,0.666666666667,0.583333333333
2082218314,1,2,1,0.166666666667,0.0833333333333
2082218315,1,0,0,0.0,0.0
2082218316,1,5,3,0.416666666667,0.25
2082218317,1,2,2,0.166666666667,0.166666666667
2082218318,1,0,0,0.0,0.0
2082218320,1,1,1,0.0833333333333,0.0833333333333
2082218460,1,6,5,0.5,0.416666666667
2082218461,1,5,2,0.416666666667,0.166666666667
2082218462,1,3,3,0.25,0.25
2082218463,0,10,9,0.833333333333,0.75
2082218464,1,1,1,0.0833333333333,0.0833333333333
2082218465,1,0,0,0.0,0.0
2082218466,1,4,2,0.333333333333,0.166666666667
2082218468,1,6,6,0.5,0.5
2082218469,1,1,1,0.0833333333333,0.0833333333333
2082218470,1,8,4,0.666666666667,0.333333333333
2082218471,0,7,6,0.583333333333,0.5
2082218472,1,7,5,0.583333333333,0.416666666667
2082218473,1,5,3,0.416666666667,0.25
2082219300,1,0,0,0.0,0.0
2082219301,1,0,0,0.0,0.0
2082219302,1,3,2,0.25,0.166666666667
2082219303,1,2,1,0.166666666667,0.0833333333333
2082219304,0,10,8,0.833333333333,0.666666666667
2082219305,1,3,2,0.25,0.166666666667
2082219306,1,1,1,0.0833333333333,0.0833333333333
2082219307,1,0,0,0.0,0.0
2082219308,1,2,2,0.166666666667,0.166666666667
2082219309,1,5,4,0.416666666667,0.333333333333
2082219310,1,1,1,0.0833333333333,0.0833333333333
2082219312,0,6,5,0.5,0.416666666667
2082219314,1,2,2,0.166666666667,0.166666666667
2082219315,1,3,1,0.25,0.0833333333333
2082219316,1,0,0,0.0,0.0
2082219317,0,9,9,0.75,0.75
2082219318,1,1,1,0.0833333333333,0.0833333333333
2082219320,1,5,4,0.416666666667,0.333333333333
2082219474,1,0,0,0.0,0.0
2082219475,1,0,0,0.0,0.0
2085740300,1,0,0,0.0,0.0
2085740301,1,4,4,0.333333333333,0.333333333333
2085740302,1,3,1,0.25,0.0833333333333
2085740304,1,1,1,0.0833333333333,0.0833333333333
2085740305,1,0,0,0.0,0.0
2085740306,1,3,3,0.25,0.25
2085740307,1,3,3,0.25,0.25
2085740308,1,0,0,0.0,0.0
2085740309,1,1,1,0.0833333333333,0.0833333333333
2085740310,1,10,8,0.833333333333,0.666666666667
2085740311,1,5,3,0.416666666667,0.25
2085740314,0,6,5,0.5,0.416666666667
2085740315,1,0,0,0.0,0.0
2085740316,1,3,3,0.25,0.25
2085740317,1,3,2,0.25,0.166666666667
2085740318,1,3,2,0.25,0.166666666667
2085740319,0,4,3,0.333333333333,0.25
2085740322,1,0,0,0.0,0.0
2085740329,1,9,7,0.75,0.583333333333
2085740331,1,0,0,0.0,0.0
2085741300,1,4,2,0.333333333333,0.166666666667
2085741301,1,5,5,0.416666666667,0.416666666667
2085741302,1,4,2,0.333333333333,0.166666666667
2085741303,0,12,12,1.0,1.0
2085741304,1,4,1,0.333333333333,0.0833333333333
2085741305,1,1,1,0.0833333333333,0.0833333333333
2085741307,1,0,0,0.0,0.0
2085741308,1,1,1,0.0833333333333,0.0833333333333
2085741309,1,0,0,0.0,0.0
2085741310,1,1,1,0.0833333333333,0.0833333333333
2085741312,1,1,0,0.0833333333333,0.0
2085741313,1,8,7,0.666666666667,0.583333333333
2085741314,1,2,1,0.166666666667,0.0833333333333
2085741316,0,10,9,0.833333333333,0.75
2085741317,1,1,0,0.0833333333333,0.0
2085741319,0,6,4,0.5,0.333333333333
2085741320,1,6,5,0.5,0.416666666667
2085741321,1,1,0,0.0833333333333,0.0
2085741322,1,6,6,0.5,0.5
2085741323,0,11,11,0.916666666667,0.916666666667
2085742300,1,0,0,0.0,0.0
2085742301,1,1,1,0.0833333333333,0.0833333333333
2085742302,1,6,5,0.5,0.416666666667
2085742303,1,2,2,0.166666666667,0.166666666667
2085742306,1,1,0,0.0833333333333,0.0
2085742307,0,8,7,0.666666666667,0.583333333333
2085742308,1,0,0,0.0,0.0
2085742310,0,7,6,0.583333333333,0.5
2085742311,1,0,0,0.0,0.0
2085742312,1,1,1,0.0833333333333,0.0833333333333
2085742313,1,7,5,0.583333333333,0.416666666667
2085742314,1,3,2,0.25,0.166666666667
2085742315,1,4,2,0.333333333333,0.166666666667
2085742316,1,1,1,0.0833333333333,0.0833333333333
2085742317,1,5,5,0.416666666667,0.416666666667
2085742318,1,3,2,0.25,0.166666666667
2085742319,1,0,0,0.0,0.0
2085742321,0,6,5,0.5,0.416666666667
2085742322,1,0,0,0.0,0.0
2085742324,1,7,4,0.583333333333,0.333333333333
2085743300,1,3,1,0.25,0.0833333333333
2085743301,1,5,4,0.416666666667,0.333333333333
2085743302,1,4,2,0.333333333333,0.166666666667
2085743303,1,1,0,0.0833333333333,0.0
2085743305,1,2,2,0.166666666667,0.166666666667
2085743307,1,0,0,0.0,0.0
2085743308,1,0,0,0.0,0.0
2085743309,1,6,5,0.5,0.416666666667
2085743310,1,7,5,0.583333333333,0.416666666667
2085743312,0,4,4,0.333333333333,0.333333333333
2085743313,1,5,2,0.416666666667,0.166666666667
2085743314,0,6,4,0.5,0.333333333333
2085743316,0,8,6,0.666666666667,0.5
